,x,y,strategy,t_factor
101641,689,648,twise,t2
101642,689,648,twise,t2
101643,689,648,twise,t2
101644,689,648,twise,t2
101645,689,648,twise,t2
101646,689,648,twise,t2
101647,689,648,twise,t2
101648,689,648,twise,t2
101649,689,648,twise,t2
101650,689,648,twise,t2
101651,689,648,twise,t2
101652,689,648,twise,t2
101653,689,648,twise,t2
101654,689,648,twise,t2
101655,689,648,twise,t2
101656,689,648,twise,t2
101657,689,648,twise,t2
101658,689,648,twise,t2
101659,689,648,twise,t2
101660,689,648,twise,t2
101661,689,648,twise,t2
101662,689,648,twise,t2
101663,689,648,twise,t2
101664,689,648,twise,t2
101665,689,648,twise,t2
101666,689,648,twise,t2
101667,689,648,twise,t2
101668,689,648,twise,t2
101669,689,648,twise,t2
101670,689,648,twise,t2
101671,689,648,twise,t2
101672,689,648,twise,t2
101673,689,648,twise,t2
101674,689,648,twise,t2
101675,689,648,twise,t2
101676,689,648,twise,t2
101677,689,648,twise,t2
101678,689,648,twise,t2
101679,689,648,twise,t2
101680,689,648,twise,t2
101681,689,648,twise,t2
101682,689,648,twise,t2
101683,689,648,twise,t2
101684,689,648,twise,t2
101685,689,648,twise,t2
101686,689,648,twise,t2
101687,689,648,twise,t2
101688,689,648,twise,t2
101689,689,648,twise,t2
101690,689,648,twise,t2
101691,689,648,twise,t2
101692,689,648,twise,t2
101693,689,648,twise,t2
101694,689,648,twise,t2
101695,689,648,twise,t2
101696,689,648,twise,t2
101697,689,648,twise,t2
101698,689,648,twise,t2
101699,689,648,twise,t2
101700,708,651,twise,t2
101701,708,651,twise,t2
101702,708,651,twise,t2
101703,708,651,twise,t2
101704,708,651,twise,t2
101705,708,651,twise,t2
101706,708,651,twise,t2
101707,708,651,twise,t2
101708,708,651,twise,t2
101709,708,651,twise,t2
101710,708,651,twise,t2
101711,708,651,twise,t2
101712,708,651,twise,t2
101713,708,651,twise,t2
101714,708,651,twise,t2
101715,708,651,twise,t2
101716,708,651,twise,t2
101717,708,651,twise,t2
101718,708,651,twise,t2
101719,708,651,twise,t2
101720,708,651,twise,t2
101721,708,651,twise,t2
101722,708,651,twise,t2
101723,708,651,twise,t2
101724,708,651,twise,t2
101725,708,651,twise,t2
101726,708,651,twise,t2
101727,708,651,twise,t2
101728,708,651,twise,t2
101729,708,651,twise,t2
101730,708,651,twise,t2
101731,708,651,twise,t2
101732,708,651,twise,t2
101733,708,651,twise,t2
101734,708,651,twise,t2
101735,708,651,twise,t2
101736,708,651,twise,t2
101737,708,651,twise,t2
101738,708,651,twise,t2
101739,708,651,twise,t2
101740,708,651,twise,t2
101741,708,651,twise,t2
101742,708,651,twise,t2
101743,708,651,twise,t2
101744,708,651,twise,t2
101745,708,651,twise,t2
101746,708,651,twise,t2
101747,708,651,twise,t2
101748,708,651,twise,t2
101749,708,651,twise,t2
101750,708,651,twise,t2
101751,708,651,twise,t2
101752,708,651,twise,t2
101753,708,651,twise,t2
101754,708,651,twise,t2
101755,708,651,twise,t2
101756,708,651,twise,t2
101757,708,651,twise,t2
101758,708,651,twise,t2
101759,708,651,twise,t2
101760,708,651,twise,t2
101761,708,651,twise,t2
101762,708,651,twise,t2
101763,708,651,twise,t2
101764,708,651,twise,t2
101765,708,651,twise,t2
101766,708,651,twise,t2
101767,708,651,twise,t2
101768,708,651,twise,t2
101769,708,651,twise,t2
101770,708,651,twise,t2
101771,708,651,twise,t2
101772,708,651,twise,t2
101773,708,651,twise,t2
101774,708,651,twise,t2
101775,708,651,twise,t2
101776,708,651,twise,t2
101777,708,651,twise,t2
101778,708,651,twise,t2
101779,708,651,twise,t2
101780,708,651,twise,t2
101781,708,651,twise,t2
101782,708,651,twise,t2
101783,708,651,twise,t2
101784,708,651,twise,t2
101785,708,651,twise,t2
101786,708,651,twise,t2
101787,708,651,twise,t2
101788,708,651,twise,t2
101789,708,651,twise,t2
101790,708,651,twise,t2
101791,708,651,twise,t2
101792,708,651,twise,t2
101793,708,651,twise,t2
101794,708,651,twise,t2
101795,708,651,twise,t2
101796,708,651,twise,t2
101797,708,651,twise,t2
101798,708,651,twise,t2
101799,708,651,twise,t2
101800,726,654,twise,t2
101801,726,654,twise,t2
101802,726,654,twise,t2
101803,726,654,twise,t2
101804,726,654,twise,t2
101805,726,654,twise,t2
101806,726,654,twise,t2
101807,726,654,twise,t2
101808,726,654,twise,t2
101809,726,654,twise,t2
101810,726,654,twise,t2
101811,726,654,twise,t2
101812,726,654,twise,t2
101813,726,654,twise,t2
101814,726,654,twise,t2
101815,726,654,twise,t2
101816,726,654,twise,t2
101817,726,654,twise,t2
101818,726,654,twise,t2
101819,726,654,twise,t2
101820,726,654,twise,t2
101821,726,654,twise,t2
101822,726,654,twise,t2
101823,726,654,twise,t2
101824,726,654,twise,t2
101825,726,654,twise,t2
101826,726,654,twise,t2
101827,726,654,twise,t2
101828,726,654,twise,t2
101829,726,654,twise,t2
101830,726,654,twise,t2
101831,726,654,twise,t2
101832,726,654,twise,t2
101833,726,654,twise,t2
101834,726,654,twise,t2
101835,726,654,twise,t2
101836,726,654,twise,t2
101837,726,654,twise,t2
101838,726,654,twise,t2
101839,726,654,twise,t2
101840,726,654,twise,t2
101841,726,654,twise,t2
101842,726,654,twise,t2
101843,726,654,twise,t2
101844,726,654,twise,t2
101845,726,654,twise,t2
101846,726,654,twise,t2
101847,726,654,twise,t2
101848,726,654,twise,t2
101849,726,654,twise,t2
101850,726,654,twise,t2
101851,726,654,twise,t2
101852,726,654,twise,t2
101853,726,654,twise,t2
101854,726,654,twise,t2
101855,726,654,twise,t2
101856,726,654,twise,t2
101857,726,654,twise,t2
101858,726,654,twise,t2
101859,726,654,twise,t2
101860,726,654,twise,t2
101861,726,654,twise,t2
101862,726,654,twise,t2
101863,726,654,twise,t2
101864,726,654,twise,t2
101865,726,654,twise,t2
101866,726,654,twise,t2
101867,726,654,twise,t2
101868,726,654,twise,t2
101869,726,654,twise,t2
101870,726,654,twise,t2
101871,726,654,twise,t2
101872,726,654,twise,t2
101873,726,654,twise,t2
101874,726,654,twise,t2
101875,726,654,twise,t2
101876,726,654,twise,t2
101877,726,654,twise,t2
101878,726,654,twise,t2
101879,726,654,twise,t2
101880,726,654,twise,t2
101881,726,654,twise,t2
101882,726,654,twise,t2
101883,726,654,twise,t2
101884,726,654,twise,t2
101885,726,654,twise,t2
101886,726,654,twise,t2
101887,726,654,twise,t2
101888,726,654,twise,t2
101889,726,654,twise,t2
101890,726,654,twise,t2
101891,726,654,twise,t2
101892,726,654,twise,t2
101893,726,654,twise,t2
101894,726,654,twise,t2
101895,726,654,twise,t2
101896,726,654,twise,t2
101897,726,654,twise,t2
101898,726,654,twise,t2
101899,726,654,twise,t2
101900,745,657,twise,t2
101901,745,657,twise,t2
101902,745,657,twise,t2
101903,745,657,twise,t2
101904,745,657,twise,t2
101905,745,657,twise,t2
101906,745,657,twise,t2
101907,745,657,twise,t2
101908,745,657,twise,t2
101909,745,657,twise,t2
101910,745,657,twise,t2
101911,745,657,twise,t2
101912,745,657,twise,t2
101913,745,657,twise,t2
101914,745,657,twise,t2
101915,745,657,twise,t2
101916,745,657,twise,t2
101917,745,657,twise,t2
101918,745,657,twise,t2
101919,745,657,twise,t2
101920,745,657,twise,t2
101921,745,657,twise,t2
101922,745,657,twise,t2
101923,745,657,twise,t2
101924,745,657,twise,t2
101925,745,657,twise,t2
101926,745,657,twise,t2
101927,745,657,twise,t2
101928,745,657,twise,t2
101929,745,657,twise,t2
101930,745,657,twise,t2
101931,745,657,twise,t2
101932,745,657,twise,t2
101933,745,657,twise,t2
101934,745,657,twise,t2
101935,745,657,twise,t2
101936,745,657,twise,t2
101937,745,657,twise,t2
101938,745,657,twise,t2
101939,745,657,twise,t2
101940,745,657,twise,t2
101941,745,657,twise,t2
101942,745,657,twise,t2
101943,745,657,twise,t2
101944,745,657,twise,t2
101945,745,657,twise,t2
101946,745,657,twise,t2
101947,745,657,twise,t2
101948,745,657,twise,t2
101949,745,657,twise,t2
101950,745,657,twise,t2
101951,745,657,twise,t2
101952,745,657,twise,t2
101953,745,657,twise,t2
101954,745,657,twise,t2
101955,745,657,twise,t2
101956,745,657,twise,t2
101957,745,657,twise,t2
101958,745,657,twise,t2
101959,745,657,twise,t2
101960,745,657,twise,t2
101961,745,657,twise,t2
101962,745,657,twise,t2
101963,745,657,twise,t2
101964,745,657,twise,t2
101965,745,657,twise,t2
101966,745,657,twise,t2
101967,745,657,twise,t2
101968,745,657,twise,t2
101969,745,657,twise,t2
101970,745,657,twise,t2
101971,745,657,twise,t2
101972,745,657,twise,t2
101973,745,657,twise,t2
101974,745,657,twise,t2
101975,745,657,twise,t2
101976,745,657,twise,t2
101977,745,657,twise,t2
101978,745,657,twise,t2
101979,745,657,twise,t2
101980,745,657,twise,t2
101981,745,657,twise,t2
101982,745,657,twise,t2
101983,745,657,twise,t2
101984,745,657,twise,t2
101985,745,657,twise,t2
101986,745,657,twise,t2
101987,745,657,twise,t2
101988,745,657,twise,t2
101989,745,657,twise,t2
101990,745,657,twise,t2
101991,745,657,twise,t2
101992,745,657,twise,t2
101993,745,657,twise,t2
101994,745,657,twise,t2
101995,745,657,twise,t2
101996,745,657,twise,t2
101997,745,657,twise,t2
101998,745,657,twise,t2
101999,745,657,twise,t2
102000,764,660,twise,t2
102001,764,660,twise,t2
102002,764,660,twise,t2
102003,764,660,twise,t2
102004,764,660,twise,t2
102005,764,660,twise,t2
102006,764,660,twise,t2
102007,764,660,twise,t2
102008,764,660,twise,t2
102009,764,660,twise,t2
102010,764,660,twise,t2
102011,764,660,twise,t2
102012,764,660,twise,t2
102013,764,660,twise,t2
102014,764,660,twise,t2
102015,764,660,twise,t2
102016,764,660,twise,t2
102017,764,660,twise,t2
102018,764,660,twise,t2
102019,764,660,twise,t2
102020,764,660,twise,t2
102021,764,660,twise,t2
102022,764,660,twise,t2
102023,764,660,twise,t2
102024,764,660,twise,t2
102025,764,660,twise,t2
102026,764,660,twise,t2
102027,764,660,twise,t2
102028,764,660,twise,t2
102029,764,660,twise,t2
102030,764,660,twise,t2
102031,764,660,twise,t2
102032,764,660,twise,t2
102033,764,660,twise,t2
102034,764,660,twise,t2
102035,764,660,twise,t2
102036,764,660,twise,t2
102037,764,660,twise,t2
102038,764,660,twise,t2
102039,764,660,twise,t2
102040,764,660,twise,t2
102041,764,660,twise,t2
102042,764,660,twise,t2
102043,764,660,twise,t2
102044,764,660,twise,t2
102045,764,660,twise,t2
102046,764,660,twise,t2
102047,764,660,twise,t2
102048,764,660,twise,t2
102049,764,660,twise,t2
102050,764,660,twise,t2
102051,764,660,twise,t2
102052,764,660,twise,t2
102053,764,660,twise,t2
102054,764,660,twise,t2
102055,764,660,twise,t2
102056,764,660,twise,t2
102057,764,660,twise,t2
102058,764,660,twise,t2
102059,764,660,twise,t2
102060,764,660,twise,t2
102061,764,660,twise,t2
102062,764,660,twise,t2
102063,764,660,twise,t2
102064,764,660,twise,t2
102065,764,660,twise,t2
102066,764,660,twise,t2
102067,764,660,twise,t2
102068,764,660,twise,t2
102069,764,660,twise,t2
102070,764,660,twise,t2
102071,764,660,twise,t2
102072,764,660,twise,t2
102073,764,660,twise,t2
102074,764,660,twise,t2
102075,764,660,twise,t2
102076,764,660,twise,t2
102077,764,660,twise,t2
102078,764,660,twise,t2
102079,764,660,twise,t2
102080,764,660,twise,t2
102081,764,660,twise,t2
102082,764,660,twise,t2
102083,764,660,twise,t2
102084,764,660,twise,t2
102085,764,660,twise,t2
102086,764,660,twise,t2
102087,764,660,twise,t2
102088,764,660,twise,t2
102089,764,660,twise,t2
102090,764,660,twise,t2
102091,764,660,twise,t2
102092,764,660,twise,t2
102093,764,660,twise,t2
102094,764,660,twise,t2
102095,764,660,twise,t2
102096,764,660,twise,t2
102097,764,660,twise,t2
102098,764,660,twise,t2
102099,764,660,twise,t2
102100,782,663,twise,t2
102101,782,663,twise,t2
102102,782,663,twise,t2
102103,782,663,twise,t2
102104,782,663,twise,t2
102105,782,663,twise,t2
102106,782,663,twise,t2
102107,782,663,twise,t2
102108,782,663,twise,t2
102109,782,663,twise,t2
102110,782,663,twise,t2
102111,782,663,twise,t2
102112,782,663,twise,t2
102113,782,663,twise,t2
102114,782,663,twise,t2
102115,782,663,twise,t2
102116,782,663,twise,t2
102117,782,663,twise,t2
102118,782,663,twise,t2
102119,782,663,twise,t2
102120,782,663,twise,t2
102121,782,663,twise,t2
102122,782,663,twise,t2
102123,782,663,twise,t2
102124,782,663,twise,t2
102125,782,663,twise,t2
102126,782,663,twise,t2
102127,782,663,twise,t2
102128,782,663,twise,t2
102129,782,663,twise,t2
102130,782,663,twise,t2
102131,782,663,twise,t2
102132,782,663,twise,t2
102133,782,663,twise,t2
102134,782,663,twise,t2
102135,782,663,twise,t2
102136,782,663,twise,t2
102137,782,663,twise,t2
102138,782,663,twise,t2
102139,782,663,twise,t2
102140,782,663,twise,t2
102141,782,663,twise,t2
102142,782,663,twise,t2
102143,782,663,twise,t2
102144,782,663,twise,t2
102145,782,663,twise,t2
102146,782,663,twise,t2
102147,782,663,twise,t2
102148,782,663,twise,t2
102149,782,663,twise,t2
102150,782,663,twise,t2
102151,782,663,twise,t2
102152,782,663,twise,t2
102153,782,663,twise,t2
102154,782,663,twise,t2
102155,782,663,twise,t2
102156,782,663,twise,t2
102157,782,663,twise,t2
102158,782,663,twise,t2
102159,782,663,twise,t2
102160,782,663,twise,t2
102161,782,663,twise,t2
102162,782,663,twise,t2
102163,782,663,twise,t2
102164,782,663,twise,t2
102165,782,663,twise,t2
102166,782,663,twise,t2
102167,782,663,twise,t2
102168,782,663,twise,t2
102169,782,663,twise,t2
102170,782,663,twise,t2
102171,782,663,twise,t2
102172,782,663,twise,t2
102173,782,663,twise,t2
102174,782,663,twise,t2
102175,782,663,twise,t2
102176,782,663,twise,t2
102177,782,663,twise,t2
102178,782,663,twise,t2
102179,782,663,twise,t2
102180,782,663,twise,t2
102181,782,663,twise,t2
102182,782,663,twise,t2
102183,782,663,twise,t2
102184,782,663,twise,t2
102185,782,663,twise,t2
102186,782,663,twise,t2
102187,782,663,twise,t2
102188,782,663,twise,t2
102189,782,663,twise,t2
102190,782,663,twise,t2
102191,782,663,twise,t2
102192,782,663,twise,t2
102193,782,663,twise,t2
102194,782,663,twise,t2
102195,782,663,twise,t2
102196,782,663,twise,t2
102197,782,663,twise,t2
102198,782,663,twise,t2
102199,782,663,twise,t2
102200,801,666,twise,t2
102201,801,666,twise,t2
102202,801,666,twise,t2
102203,801,666,twise,t2
102204,801,666,twise,t2
102205,801,666,twise,t2
102206,801,666,twise,t2
102207,801,666,twise,t2
102208,801,666,twise,t2
102209,801,666,twise,t2
102210,801,666,twise,t2
102211,801,666,twise,t2
102212,801,666,twise,t2
102213,801,666,twise,t2
102214,801,666,twise,t2
102215,801,666,twise,t2
102216,801,666,twise,t2
102217,801,666,twise,t2
102218,801,666,twise,t2
102219,801,666,twise,t2
102220,801,666,twise,t2
102221,801,666,twise,t2
102222,801,666,twise,t2
102223,801,666,twise,t2
102224,801,666,twise,t2
102225,801,666,twise,t2
102226,801,666,twise,t2
102227,801,666,twise,t2
102228,801,666,twise,t2
102229,801,666,twise,t2
102230,801,666,twise,t2
102231,801,666,twise,t2
102232,801,666,twise,t2
102233,801,666,twise,t2
102234,801,666,twise,t2
102235,801,666,twise,t2
102236,801,666,twise,t2
102237,801,666,twise,t2
102238,801,666,twise,t2
102239,801,666,twise,t2
102240,801,666,twise,t2
102241,801,666,twise,t2
102242,801,666,twise,t2
102243,801,666,twise,t2
102244,801,666,twise,t2
102245,801,666,twise,t2
102246,801,666,twise,t2
102247,801,666,twise,t2
102248,801,666,twise,t2
102249,801,666,twise,t2
102250,801,666,twise,t2
102251,801,666,twise,t2
102252,801,666,twise,t2
102253,801,666,twise,t2
102254,801,666,twise,t2
102255,801,666,twise,t2
102256,801,666,twise,t2
102257,801,666,twise,t2
102258,801,666,twise,t2
102259,801,666,twise,t2
102260,801,666,twise,t2
102261,801,666,twise,t2
102262,801,666,twise,t2
102263,801,666,twise,t2
102264,801,666,twise,t2
102265,801,666,twise,t2
102266,801,666,twise,t2
102267,801,666,twise,t2
102268,801,666,twise,t2
102269,801,666,twise,t2
102270,801,666,twise,t2
102271,801,666,twise,t2
102272,801,666,twise,t2
102273,801,666,twise,t2
102274,801,666,twise,t2
102275,801,666,twise,t2
102276,801,666,twise,t2
102277,801,666,twise,t2
102278,801,666,twise,t2
102279,801,666,twise,t2
102280,801,666,twise,t2
102281,801,666,twise,t2
102282,801,666,twise,t2
102283,801,666,twise,t2
102284,801,666,twise,t2
102285,801,666,twise,t2
102286,801,666,twise,t2
102287,801,666,twise,t2
102288,801,666,twise,t2
102289,801,666,twise,t2
102290,801,666,twise,t2
102291,801,666,twise,t2
102292,801,666,twise,t2
102293,801,666,twise,t2
102294,801,666,twise,t2
102295,801,666,twise,t2
102296,801,666,twise,t2
102297,801,666,twise,t2
102298,801,666,twise,t2
102299,801,666,twise,t2
102300,820,669,twise,t2
102301,820,669,twise,t2
102302,820,669,twise,t2
102303,820,669,twise,t2
102304,820,669,twise,t2
102305,820,669,twise,t2
102306,820,669,twise,t2
102307,820,669,twise,t2
102308,820,669,twise,t2
102309,820,669,twise,t2
102310,820,669,twise,t2
102311,820,669,twise,t2
102312,820,669,twise,t2
102313,820,669,twise,t2
102314,820,669,twise,t2
102315,820,669,twise,t2
102316,820,669,twise,t2
102317,820,669,twise,t2
102318,820,669,twise,t2
102319,820,669,twise,t2
102320,820,669,twise,t2
102321,820,669,twise,t2
102322,820,669,twise,t2
102323,820,669,twise,t2
102324,820,669,twise,t2
102325,820,669,twise,t2
102326,820,669,twise,t2
102327,820,669,twise,t2
102328,820,669,twise,t2
102329,820,669,twise,t2
102330,820,669,twise,t2
102331,820,669,twise,t2
102332,820,669,twise,t2
102333,820,669,twise,t2
102334,820,669,twise,t2
102335,820,669,twise,t2
102336,820,669,twise,t2
102337,820,669,twise,t2
102338,820,669,twise,t2
102339,820,669,twise,t2
102340,820,669,twise,t2
102341,820,669,twise,t2
102342,820,669,twise,t2
102343,820,669,twise,t2
102344,820,669,twise,t2
102345,820,669,twise,t2
102346,820,669,twise,t2
102347,820,669,twise,t2
102348,820,669,twise,t2
102349,820,669,twise,t2
102350,820,669,twise,t2
102351,820,669,twise,t2
102352,820,669,twise,t2
102353,820,669,twise,t2
102354,820,669,twise,t2
102355,820,669,twise,t2
102356,820,669,twise,t2
102357,820,669,twise,t2
102358,820,669,twise,t2
102359,820,669,twise,t2
102360,820,669,twise,t2
102361,820,669,twise,t2
102362,820,669,twise,t2
102363,820,669,twise,t2
102364,820,669,twise,t2
102365,820,669,twise,t2
102366,820,669,twise,t2
102367,820,669,twise,t2
102368,820,669,twise,t2
102369,820,669,twise,t2
102370,820,669,twise,t2
102371,820,669,twise,t2
102372,820,669,twise,t2
102373,820,669,twise,t2
102374,820,669,twise,t2
102375,820,669,twise,t2
102376,820,669,twise,t2
102377,820,669,twise,t2
102378,820,669,twise,t2
102379,820,669,twise,t2
102380,820,669,twise,t2
102381,820,669,twise,t2
102382,820,669,twise,t2
102383,820,669,twise,t2
102384,820,669,twise,t2
102385,820,669,twise,t2
102386,820,669,twise,t2
102387,820,669,twise,t2
102388,820,669,twise,t2
102389,820,669,twise,t2
102390,820,669,twise,t2
102391,820,669,twise,t2
102392,820,669,twise,t2
102393,820,669,twise,t2
102394,820,669,twise,t2
102395,820,669,twise,t2
102396,820,669,twise,t2
102397,820,669,twise,t2
102398,820,669,twise,t2
102399,820,669,twise,t2
102400,838,672,twise,t2
102401,838,672,twise,t2
102402,838,672,twise,t2
102403,838,672,twise,t2
102404,838,672,twise,t2
102405,838,672,twise,t2
102406,838,672,twise,t2
102407,838,672,twise,t2
102408,838,672,twise,t2
102409,838,672,twise,t2
102410,838,672,twise,t2
102411,838,672,twise,t2
102412,838,672,twise,t2
102413,838,672,twise,t2
102414,838,672,twise,t2
102415,838,672,twise,t2
102416,838,672,twise,t2
102417,838,672,twise,t2
102418,838,672,twise,t2
102419,838,672,twise,t2
102420,838,672,twise,t2
102421,838,672,twise,t2
102422,838,672,twise,t2
102423,838,672,twise,t2
102424,838,672,twise,t2
102425,838,672,twise,t2
102426,838,672,twise,t2
102427,838,672,twise,t2
102428,838,672,twise,t2
102429,838,672,twise,t2
102430,838,672,twise,t2
102431,838,672,twise,t2
102432,838,672,twise,t2
102433,838,672,twise,t2
102434,838,672,twise,t2
102435,838,672,twise,t2
102436,838,672,twise,t2
102437,838,672,twise,t2
102438,838,672,twise,t2
102439,838,672,twise,t2
102440,838,672,twise,t2
102441,838,672,twise,t2
102442,838,672,twise,t2
102443,838,672,twise,t2
102444,838,672,twise,t2
102445,838,672,twise,t2
102446,838,672,twise,t2
102447,838,672,twise,t2
102448,838,672,twise,t2
102449,838,672,twise,t2
102450,838,672,twise,t2
102451,838,672,twise,t2
102452,838,672,twise,t2
102453,838,672,twise,t2
102454,838,672,twise,t2
102455,838,672,twise,t2
102456,838,672,twise,t2
102457,838,672,twise,t2
102458,838,672,twise,t2
102459,838,672,twise,t2
102460,838,672,twise,t2
102461,838,672,twise,t2
102462,838,672,twise,t2
102463,838,672,twise,t2
102464,838,672,twise,t2
102465,838,672,twise,t2
102466,838,672,twise,t2
102467,838,672,twise,t2
102468,838,672,twise,t2
102469,838,672,twise,t2
102470,838,672,twise,t2
102471,838,672,twise,t2
102472,838,672,twise,t2
102473,838,672,twise,t2
102474,838,672,twise,t2
102475,838,672,twise,t2
102476,838,672,twise,t2
102477,838,672,twise,t2
102478,838,672,twise,t2
102479,838,672,twise,t2
102480,838,672,twise,t2
102481,838,672,twise,t2
102482,838,672,twise,t2
102483,838,672,twise,t2
102484,838,672,twise,t2
102485,838,672,twise,t2
102486,838,672,twise,t2
102487,838,672,twise,t2
102488,838,672,twise,t2
102489,838,672,twise,t2
102490,838,672,twise,t2
102491,838,672,twise,t2
102492,838,672,twise,t2
102493,838,672,twise,t2
102494,838,672,twise,t2
102495,838,672,twise,t2
102496,838,672,twise,t2
102497,838,672,twise,t2
102498,838,672,twise,t2
102499,838,672,twise,t2
102500,857,675,twise,t2
102501,857,675,twise,t2
102502,857,675,twise,t2
102503,857,675,twise,t2
102504,857,675,twise,t2
102505,857,675,twise,t2
102506,857,675,twise,t2
102507,857,675,twise,t2
102508,857,675,twise,t2
102509,857,675,twise,t2
102510,857,675,twise,t2
102511,857,675,twise,t2
102512,857,675,twise,t2
102513,857,675,twise,t2
102514,857,675,twise,t2
102515,857,675,twise,t2
102516,857,675,twise,t2
102517,857,675,twise,t2
102518,857,675,twise,t2
102519,857,675,twise,t2
102520,857,675,twise,t2
102521,857,675,twise,t2
102522,857,675,twise,t2
102523,857,675,twise,t2
102524,857,675,twise,t2
102525,857,675,twise,t2
102526,857,675,twise,t2
102527,857,675,twise,t2
102528,857,675,twise,t2
102529,857,675,twise,t2
102530,857,675,twise,t2
102531,857,675,twise,t2
102532,857,675,twise,t2
102533,857,675,twise,t2
102534,857,675,twise,t2
102535,857,675,twise,t2
102536,857,675,twise,t2
102537,857,675,twise,t2
102538,857,675,twise,t2
102539,857,675,twise,t2
102540,857,675,twise,t2
102541,857,675,twise,t2
102542,857,675,twise,t2
102543,857,675,twise,t2
102544,857,675,twise,t2
102545,857,675,twise,t2
102546,857,675,twise,t2
102547,857,675,twise,t2
102548,857,675,twise,t2
102549,857,675,twise,t2
102550,857,675,twise,t2
102551,857,675,twise,t2
102552,857,675,twise,t2
102553,857,675,twise,t2
102554,857,675,twise,t2
102555,857,675,twise,t2
102556,857,675,twise,t2
102557,857,675,twise,t2
102558,857,675,twise,t2
102559,857,675,twise,t2
102560,857,675,twise,t2
102561,857,675,twise,t2
102562,857,675,twise,t2
102563,857,675,twise,t2
102564,857,675,twise,t2
102565,857,675,twise,t2
102566,857,675,twise,t2
102567,857,675,twise,t2
102568,857,675,twise,t2
102569,857,675,twise,t2
102570,857,675,twise,t2
102571,857,675,twise,t2
102572,857,675,twise,t2
102573,857,675,twise,t2
102574,857,675,twise,t2
102575,857,675,twise,t2
102576,857,675,twise,t2
102577,857,675,twise,t2
102578,857,675,twise,t2
102579,857,675,twise,t2
102580,857,675,twise,t2
102581,857,675,twise,t2
102582,857,675,twise,t2
102583,857,675,twise,t2
102584,857,675,twise,t2
102585,857,675,twise,t2
102586,857,675,twise,t2
102587,857,675,twise,t2
102588,857,675,twise,t2
102589,857,675,twise,t2
102590,857,675,twise,t2
102591,857,675,twise,t2
102592,857,675,twise,t2
102593,857,675,twise,t2
102594,857,675,twise,t2
102595,857,675,twise,t2
102596,857,675,twise,t2
102597,857,675,twise,t2
102598,857,675,twise,t2
102599,857,675,twise,t2
102600,875,678,twise,t2
102601,875,678,twise,t2
102602,875,678,twise,t2
102603,875,678,twise,t2
102604,875,678,twise,t2
102605,875,678,twise,t2
102606,875,678,twise,t2
102607,875,678,twise,t2
102608,875,678,twise,t2
102609,875,678,twise,t2
102610,875,678,twise,t2
102611,875,678,twise,t2
102612,875,678,twise,t2
102613,875,678,twise,t2
102614,875,678,twise,t2
102615,875,678,twise,t2
102616,875,678,twise,t2
102617,875,678,twise,t2
102618,875,678,twise,t2
102619,875,678,twise,t2
102620,875,678,twise,t2
102621,875,678,twise,t2
102622,875,678,twise,t2
102623,875,678,twise,t2
102624,875,678,twise,t2
102625,875,678,twise,t2
102626,875,678,twise,t2
102627,875,678,twise,t2
102628,875,678,twise,t2
102629,875,678,twise,t2
102630,875,678,twise,t2
102631,875,678,twise,t2
102632,875,678,twise,t2
102633,875,678,twise,t2
102634,875,678,twise,t2
102635,875,678,twise,t2
102636,875,678,twise,t2
102637,875,678,twise,t2
102638,875,678,twise,t2
102639,875,678,twise,t2
102640,875,678,twise,t2
102641,875,678,twise,t2
102642,875,678,twise,t2
102643,875,678,twise,t2
102644,875,678,twise,t2
102645,875,678,twise,t2
102646,875,678,twise,t2
102647,875,678,twise,t2
102648,875,678,twise,t2
102649,875,678,twise,t2
102650,875,678,twise,t2
102651,875,678,twise,t2
102652,875,678,twise,t2
102653,875,678,twise,t2
102654,875,678,twise,t2
102655,875,678,twise,t2
102656,875,678,twise,t2
102657,875,678,twise,t2
102658,875,678,twise,t2
102659,875,678,twise,t2
102660,875,678,twise,t2
102661,875,678,twise,t2
102662,875,678,twise,t2
102663,875,678,twise,t2
102664,875,678,twise,t2
102665,875,678,twise,t2
102666,875,678,twise,t2
102667,875,678,twise,t2
102668,875,678,twise,t2
102669,875,678,twise,t2
102670,875,678,twise,t2
102671,875,678,twise,t2
102672,875,678,twise,t2
102673,875,678,twise,t2
102674,875,678,twise,t2
102675,875,678,twise,t2
102676,875,678,twise,t2
102677,875,678,twise,t2
102678,875,678,twise,t2
102679,875,678,twise,t2
102680,875,678,twise,t2
102681,875,678,twise,t2
102682,875,678,twise,t2
102683,875,678,twise,t2
102684,875,678,twise,t2
102685,875,678,twise,t2
102686,875,678,twise,t2
102687,875,678,twise,t2
102688,875,678,twise,t2
102689,875,678,twise,t2
102690,875,678,twise,t2
102691,875,678,twise,t2
102692,875,678,twise,t2
102693,875,678,twise,t2
102694,875,678,twise,t2
102695,875,678,twise,t2
102696,875,678,twise,t2
102697,875,678,twise,t2
102698,875,678,twise,t2
102699,875,678,twise,t2
102700,894,681,twise,t2
102701,894,681,twise,t2
102702,894,681,twise,t2
102703,894,681,twise,t2
102704,894,681,twise,t2
102705,894,681,twise,t2
102706,894,681,twise,t2
102707,894,681,twise,t2
102708,894,681,twise,t2
102709,894,681,twise,t2
102710,894,681,twise,t2
102711,894,681,twise,t2
102712,894,681,twise,t2
102713,894,681,twise,t2
102714,894,681,twise,t2
102715,894,681,twise,t2
